valid_time,latitude,longitude,Total Precipitation (mm),Evaporation (mm),Surface Runoff (mm),Mean Wave Direction (°),10m U-Component of Wind (m/s),10m V-Component of Wind (m/s),2m Temperature,Mean Sea Level (°C),Sea Surface Temperature (°C),Soil Temperature Level 1 (°C),Soil Type,Soil Water Volume Level 1 (m³/m³),number,Experiment Version,Flood_Occurred
2019-06-05,19.5,83.5,0.0467,-8.1528e-05,0.00047700000000000005,191.5300155757932,-0.13679504499999998,2.04940795,303.257565,100241.53,302.9279268276109,304.447265,3.0,0.22968959500000002,0,1,0
2019-06-05,19.5,83.75,0.0023840000000000003,-7.96965e-05,0.0,191.5300155757932,0.3573456,2.3882752,303.771235,100205.03,302.9279268276109,303.914065,3.0,0.20566463499999998,0,1,0
2019-06-05,19.5,84.0,0.293255,-7.71635e-05,0.00143,191.5300155757932,1.92082215,2.5142517,302.994865,100244.655,302.9279268276109,303.56641,3.0,0.188536645,0,1,0
2019-06-05,19.5,84.25,0.33378599999999997,-8.252550000000001e-05,0.0042899999999999995,191.5300155757932,2.1727753,2.2832947,303.42847,100197.905,302.9279268276109,304.254885,3.0,0.17272853500000002,0,1,0
2019-06-05,19.5,84.5,0.13828300000000002,-8.0889e-05,0.00334,191.5300155757932,0.65177918,2.50741575,304.82885,100079.655,302.9279268276109,305.95996,3.0,0.157149315,0,1,0
2019-06-05,19.5,84.75,0.0,-7.132099999999999e-05,0.0,191.5300155757932,0.0023651199999999983,4.0796815,304.89527,100023.78,302.9279268276109,306.151365,3.0,0.13654232500000002,0,1,0
2019-06-05,19.5,85.0,0.0,-7.4354e-05,0.0,191.5300155757932,1.6102753,6.49618525,303.48901,100055.78,302.9279268276109,304.39453000000003,3.0,0.10642910250000001,0,1,0
2019-06-05,19.5,85.25,0.0,-0.00010673400000000001,0.0,191.5300155757932,3.55070495,8.849701,302.26342,100060.78,302.09888,302.09864000000005,0.0,-9.525e-07,0,1,0
2019-06-05,19.5,85.5,0.0009540000000000001,-0.0001230285,0.0,190.318695,4.4530488,10.12265025,302.445075,100078.155,302.22974,302.229495,0.0,-9.525e-07,0,1,0
2019-06-05,19.5,85.75,0.00381,-0.0001199735,0.0,191.5300155757932,4.4374237,9.145111,302.50561500000003,100105.28,302.25513,302.254885,0.0,-9.525e-07,0,1,0
2019-06-05,19.5,86.0,0.00334,-0.000138913,0.0,194.724945,4.43888855,9.314544699999999,302.65307499999994,100119.78,302.4729,302.47266,0.0,-9.525e-07,0,1,0
2019-06-05,19.5,86.25,0.00143,-0.000137378,0.0,191.5300155757932,4.15666205,9.13778675,302.73217999999997,100132.905,302.67407,302.674805,0.0,-9.525e-07,0,1,0
2019-06-05,19.5,86.5,0.00286,-0.000135888,0.0,197.29135000000002,3.8485565,8.8125915,302.74976000000004,100146.155,302.7649,302.766605,0.0,-9.525e-07,0,1,0
2019-06-05,19.5,86.75,0.00381,-0.00014257849999999998,0.0,191.5300155757932,3.6903533500000005,8.6773378,302.77905499999997,100160.905,302.83813,302.837885,0.0,-9.525e-07,0,1,0
2019-06-05,19.5,87.0,0.00286,-0.000150149,0.0,199.881195,3.74601745,8.7203065,302.806395,100175.155,302.9104,302.91016,0.0,-9.525e-07,0,1,0
2019-06-05,19.75,80.0,0.0,-5.015e-05,0.0,191.5300155757932,0.198165892,1.745208725,311.23901,100004.28,302.9279268276109,311.96582,4.0,0.27661037,0,1,0
2019-06-05,19.75,80.25,0.0,-4.935e-05,0.0,191.5300155757932,-0.112869265,1.4908142,310.032965,100070.28,302.9279268276109,309.94629,4.0,0.25580501499999997,0,1,0
2019-06-05,19.75,80.5,0.5846020000000001,-7.0726e-05,0.00286,191.5300155757932,0.1693573,1.3838806300000002,308.70581000000004,100137.655,302.9279268276109,308.822265,2.0,0.183264735,0,1,0
2019-06-05,19.75,80.75,0.595093,-6.5442e-05,0.00286,191.5300155757932,1.2416228999999999,1.73446655,308.22339,100155.78,302.9279268276109,308.30371,3.0,0.166747095,0,1,0
2019-06-05,19.75,81.0,0.415802,-8.530549999999999e-05,0.00191,191.5300155757932,0.21916199999999997,2.32040405,306.77612,100241.53,302.9279268276109,306.82617,3.0,0.197882655,0,1,0
2019-06-05,19.75,81.25,0.10585800000000001,-7.84365e-05,0.00047700000000000005,191.5300155757932,0.8539276299999999,1.84677125,307.14428499999997,100300.655,302.9279268276109,307.609375,3.0,0.181265835,0,1,0
2019-06-05,19.75,81.5,0.108719,-8.74795e-05,0.00047700000000000005,191.5300155757932,1.906662,1.275970444,306.00268,100340.405,302.9279268276109,306.74122,2.0,0.18337916999999998,0,1,0
2019-06-05,19.75,81.75,1.236916,-0.00010949950000000001,0.00668,191.5300155757932,2.4047089,1.04501343,304.792725,100307.53,302.9279268276109,305.98243,2.0,0.215628625,0,1,0
2019-06-05,19.75,82.0,0.800133,-0.000126971,0.00477,191.5300155757932,2.575119,1.17245481,304.12573499999996,100268.405,302.9279268276109,305.57129,2.0,0.20790004499999998,0,1,0
2019-06-05,19.75,82.25,0.146866,-0.000125197,0.0009540000000000001,191.5300155757932,2.48820495,1.4956970049999998,304.43238,100218.78,302.9279268276109,305.72362499999997,2.0,0.20662594,0,1,0
2019-06-05,19.75,82.5,0.146866,-9.928750000000001e-05,0.0009540000000000001,191.5300155757932,2.29972835,1.4205017,306.1062,100122.28,302.9279268276109,307.484375,3.0,0.19424343,0,1,0
2019-06-05,19.75,82.75,0.0353,-6.67555e-05,0.0009540000000000001,191.5300155757932,1.9447478999999999,1.32821656,307.78589,100077.655,302.9279268276109,309.264645,2.0,0.15710353500000002,0,1,0
2019-06-05,19.75,83.0,0.145912,-7.479849999999999e-05,0.00143,191.5300155757932,1.95939637,1.277435325,307.53491,100109.78,302.9279268276109,308.71778,2.0,0.15621853,0,1,0
2019-06-05,19.75,83.25,0.907898,-0.000118109,0.008110000000000001,191.5300155757932,0.48039246999999996,1.503021225,305.14526,100181.78,302.9279268276109,306.827145,3.0,0.210791585,0,1,0
2019-06-05,19.75,83.5,0.408173,-8.902199999999999e-05,0.00334,191.5300155757932,-0.41902157999999995,1.6807555499999998,304.4187,100215.53,302.9279268276109,305.760745,3.0,0.21115017,0,1,0
2019-06-05,19.75,83.75,0.083,-6.22745e-05,0.00191,191.5300155757932,0.68058778,2.31259155,303.25171,100295.03,302.9279268276109,304.15137500000003,3.0,0.22569941999999998,0,1,1
2019-06-05,19.75,84.0,0.200272,-7.241e-05,0.00286,191.5300155757932,2.0839081000000004,2.09188845,302.530035,100305.905,302.9279268276109,303.22656,3.0,0.229346275,0,1,1
2019-06-05,19.75,84.25,0.133514,-7.3318e-05,0.0009540000000000001,191.5300155757932,1.7816619999999999,1.5718689,303.592535,100176.78,302.9279268276109,304.18164,3.0,0.18702602499999998,0,1,0
2019-06-05,19.75,84.5,0.00191,-7.1605e-05,0.0,191.5300155757932,0.26945495500000005,1.91903685,305.19507,100045.03,302.9279268276109,306.02637,3.0,0.15574551,0,1,0
2019-06-05,19.75,84.75,0.0,-7.21695e-05,0.0,191.5300155757932,-0.622146595,3.1216736000000003,305.582765,100016.28,302.9279268276109,306.88575000000003,3.0,0.14957332499999998,0,1,0
2019-06-05,19.75,85.0,0.0,-7.32075e-05,0.0,191.5300155757932,0.44572448000000003,4.855072,304.2478,100057.655,302.9279268276109,305.4912,3.0,0.117613795,0,1,0
2019-06-05,19.75,85.25,0.0009540000000000001,-0.0001056535,0.0,191.5300155757932,2.0262909,6.69149775,303.22827,100056.655,302.9279268276109,304.38378,3.0,0.091139795,0,1,0
2019-06-05,19.75,85.5,0.0062,-0.00010437949999999999,0.0,191.5300155757932,3.1175995,8.573334000000001,302.259525,100057.905,302.24243,302.24316,0.0,-9.525e-07,0,1,0
2019-06-05,19.75,85.75,0.00191,-6.48e-05,0.0,191.5300155757932,3.312912,7.6851502499999995,303.534915,100082.03,302.9279268276109,305.22754,1.0,0.0346822785,0,1,0
2019-06-05,19.75,86.0,0.0052499999999999995,-8.099999999999999e-05,0.0,191.5300155757932,3.73918155,8.09530635,302.414795,100100.655,301.84497,301.844725,0.0,-9.525e-07,0,1,0
2019-06-05,19.75,86.25,0.00334,-9.104999999999999e-05,0.0,191.5300155757932,3.8597869,8.5157165,302.479245,100113.905,302.1311,302.13184,0.0,-9.525e-07,0,1,0
2019-06-05,19.75,86.5,0.00477,-0.00011089800000000001,0.0,191.5300155757932,4.041915899999999,8.855072,302.602295,100127.53,302.5442,302.54395,0.0,-9.525e-07,0,1,0
2019-06-05,19.75,86.75,0.00477,-0.000124399,0.0,191.5300155757932,3.9042205,8.72177115,302.70092999999997,100141.78,302.75415,302.753915,0.0,-9.525e-07,0,1,0
2019-06-05,19.75,87.0,0.00238,-0.0001451865,0.0,191.5300155757932,3.6771698,8.492279,302.83178499999997,100157.03,302.99634,302.996085,0.0,-9.525e-07,0,1,0
2019-06-05,20.0,80.0,0.0,-5.195e-05,0.0,191.5300155757932,0.191329955,1.2969665,311.851315,99991.78,302.9279268276109,312.89941,4.0,0.265997885,0,1,0
2019-06-05,20.0,80.25,0.0,-4.7749999999999995e-05,0.0,191.5300155757932,0.049728392999999996,1.35409545,310.82398,100049.03,302.9279268276109,311.27344,4.0,0.24697017999999998,0,1,0
2019-06-05,20.0,80.5,0.0,-4.43e-05,0.0,191.5300155757932,0.71476747,1.8340759299999998,310.42553499999997,100092.155,302.9279268276109,310.14746,2.0,0.16213131,0,1,0
2019-06-05,20.0,80.75,0.00572,-4.575e-05,0.0,191.5300155757932,1.8021698000000002,1.714935345,310.01538500000004,100100.78,302.9279268276109,310.386715,2.0,0.15441799,0,1,0
2019-06-05,20.0,81.0,0.010499999999999999,-4.965e-05,0.0,191.5300155757932,0.80412291,1.599212625,309.31225500000005,100136.53,302.9279268276109,309.45118,2.0,0.16674709999999998,0,1,0
2019-06-05,20.0,81.25,0.0134,-5.575e-05,0.0,191.5300155757932,0.72892763,1.7994079799999998,308.02905,100220.905,302.9279268276109,308.509765,2.0,0.18340205999999998,0,1,0
2019-06-05,20.0,81.5,0.649452,-8.26915e-05,0.00286,191.5300155757932,1.60490417,1.7159118999999998,306.95874000000003,100266.655,302.9279268276109,307.59961,2.0,0.19238949,0,1,0
2019-06-05,20.0,81.75,0.102997,-5.9433e-05,0.00047700000000000005,191.5300155757932,2.1742401,1.346771255,306.967535,100269.155,302.9279268276109,307.627925,2.0,0.1742239,0,1,0
2019-06-05,20.0,82.0,0.13828300000000002,-8.2857e-05,0.00047700000000000005,191.5300155757932,2.4017791500000003,1.13632205,306.15990999999997,100237.405,302.9279268276109,307.18262500000003,2.0,0.18112087,0,1,0
2019-06-05,20.0,82.25,0.263214,-9.3682e-05,0.0009540000000000001,191.5300155757932,2.1952362,0.42977905000000005,306.031005,100204.905,302.9279268276109,307.004885,2.0,0.1844244,0,1,0
2019-06-05,20.0,82.5,0.281334,-7.5685e-05,0.0009540000000000001,191.5300155757932,1.8412323,0.25546265,307.413815,100124.655,302.9279268276109,308.36914,3.0,0.171530725,0,1,0
2019-06-05,20.0,82.75,0.247955,-8.63175e-05,0.0009540000000000001,191.5300155757932,1.61027525,0.44589234999999994,308.415775,100063.905,302.9279268276109,309.495115,3.0,0.15048122,0,1,0
2019-06-05,20.0,83.0,0.371933,-0.00010856800000000001,0.00143,191.5300155757932,1.57658385,0.3414001499999999,308.20678499999997,100069.905,302.9279268276109,309.23339999999996,3.0,0.156630515,0,1,0
2019-06-05,20.0,83.25,0.739098,-0.000135739,0.00334,191.5300155757932,0.9022674500000001,0.6080017,306.864985,100089.78,302.9279268276109,308.64257499999997,3.0,0.168593405,0,1,1
2019-06-05,20.0,83.5,0.569344,-8.38065e-05,0.00286,191.5300155757932,0.19767765000000004,1.3995056399999999,305.75171,100142.53,302.9279268276109,307.546875,3.0,0.16860103999999998,0,1,0
2019-06-05,20.0,83.75,0.915527,-7.56895e-05,0.00572,191.5300155757932,0.9076385500000002,1.9234314000000001,304.11499000000003,100244.155,302.9279268276109,305.54589999999996,3.0,0.20460414999999998,0,1,0
2019-06-05,20.0,84.0,0.0467,-7.304800000000001e-05,0.0009540000000000001,191.5300155757932,1.9452362500000002,1.5044860299999998,302.75171,100318.655,302.9279268276109,303.42871,3.0,0.26233577500000005,0,1,0
2019-06-05,20.0,84.25,0.008579999999999999,-7.6758e-05,0.0,191.5300155757932,1.7230682499999999,0.9942321649999999,303.4646,100208.03,302.9279268276109,303.965825,3.0,0.233916285,0,1,0
2019-06-05,20.0,84.5,0.226974,-7.8502e-05,0.00286,191.5300155757932,0.64054872,1.65341185,304.647225,100082.78,302.9279268276109,305.175785,3.0,0.19274807,0,1,0
2019-06-05,20.0,84.75,0.338554,-7.79965e-05,0.0042899999999999995,191.5300155757932,-0.12019347999999999,2.9395447500000005,305.07104,100045.78,302.9279268276109,306.06444999999997,3.0,0.175711635,0,1,0
2019-06-05,20.0,85.0,0.0,-6.556799999999999e-05,0.0,191.5300155757932,-0.11921690999999998,3.76766965,305.338615,100028.905,302.9279268276109,306.72265500000003,3.0,0.156523705,0,1,0
2019-06-05,20.0,85.25,0.00143,-7.96625e-05,0.0,191.5300155757932,0.74113465,4.9468689,304.338615,100027.53,302.9279268276109,305.574215,3.0,0.148077965,0,1,0
2019-06-05,20.0,85.5,0.00238,-6.745e-05,0.0,191.5300155757932,1.6185760500000002,6.35507205,303.59643,100035.03,302.9279268276109,304.93457,3.0,0.0952291525,0,1,0
2019-06-05,20.0,85.75,0.0009540000000000001,-5.22e-05,0.0,191.5300155757932,2.0389862,6.11776725,304.2312,100055.53,302.9279268276109,306.195315,3.0,0.107169155,0,1,0
2019-06-05,20.0,86.0,0.00191,-5.9850000000000005e-05,0.0,190.57650999999998,2.47306825,6.3326111,303.79076999999995,100078.53,302.9279268276109,304.99414,3.0,0.102454188,0,1,0
2019-06-05,20.0,86.25,0.00191,-9.10185e-05,0.0,191.5300155757932,3.08049015,6.65438825,303.50757,100101.905,302.9279268276109,304.49023,3.0,0.09666348,0,1,0
2019-06-05,20.0,86.5,0.00334,-9.7369e-05,0.0,191.834315,3.4359589,7.307708849999999,303.21655499999997,100115.53,302.9279268276109,303.9287,0.0,0.06449031999999999,0,1,0
2019-06-05,20.0,86.75,0.0042899999999999995,-9.853499999999999e-05,0.0,191.5300155757932,3.8802947999999997,8.3838805,302.55053499999997,100129.78,302.48755,302.48828000000003,0.0,-9.525e-07,0,1,0
2019-06-05,20.0,87.0,0.00238,-0.00012325200000000002,0.0,195.74448,3.7592011000000003,8.44198615,302.67553499999997,100144.905,302.8108,302.81055000000003,0.0,-9.525e-07,0,1,0
2019-06-05,20.25,80.0,0.0,-5.475e-05,0.0,191.5300155757932,0.351486205,0.86972045,311.37475,100009.655,302.9279268276109,312.49511,4.0,0.270827295,0,1,0
2019-06-05,20.25,80.25,0.0,-4.8899999999999996e-05,0.0,191.5300155757932,0.6444549749999999,1.62411497,311.210695,100007.405,302.9279268276109,311.63769,3.0,0.206175805,0,1,0
2019-06-05,20.25,80.5,0.0,-4.7300000000000005e-05,0.0,191.5300155757932,1.0443572799999998,1.98397822,310.780035,100042.03,302.9279268276109,310.42968,3.0,0.154730795,0,1,0
2019-06-05,20.25,80.75,0.0,-5.11e-05,0.0,191.5300155757932,1.60832215,1.7413025,310.41871000000003,100061.405,302.9279268276109,311.12109499999997,3.0,0.14946652,0,1,0
2019-06-05,20.25,81.0,0.0,-5.4949999999999994e-05,0.0,191.5300155757932,1.050216675,1.68222045,310.149165,100083.78,302.9279268276109,310.607415,2.0,0.159270285,0,1,0
2019-06-05,20.25,81.25,0.00381,-5.665e-05,0.0,191.5300155757932,1.12345885,2.0987242999999998,309.30639499999995,100137.155,302.9279268276109,309.75684,2.0,0.16956997000000001,0,1,0
2019-06-05,20.25,81.5,0.323296,-6.8845e-05,0.00143,191.5300155757932,1.63420103,2.2437439,308.81518500000004,100149.53,302.9279268276109,309.51856,2.0,0.16915797999999999,0,1,0
2019-06-05,20.25,81.75,0.0639,-5.82605e-05,0.0,191.5300155757932,1.9847869999999999,1.8536072,308.572025,100156.405,302.9279268276109,309.25684,2.0,0.16277981,0,1,0
2019-06-05,20.25,82.0,1.526833,-6.5052e-05,0.008110000000000001,191.5300155757932,1.60881041,1.13974001,307.156,100203.53,302.9279268276109,307.898435,2.0,0.182097435,0,1,0
2019-06-05,20.25,82.25,1.651764,-7.5912e-05,0.008579999999999999,191.5300155757932,1.402267475,0.43417360000000005,307.0271,100171.155,302.9279268276109,307.72069999999997,2.0,0.185400965,0,1,0
2019-06-05,20.25,82.5,0.393868,-0.0001121115,0.00191,191.5300155757932,1.602462775,0.11434935000000002,306.84839,100154.78,302.9279268276109,307.896485,3.0,0.196509365,0,1,0
2019-06-05,20.25,82.75,0.418663,-0.000131619,0.00143,191.5300155757932,1.3754119500000002,0.24276730000000002,307.852295,100085.53,302.9279268276109,308.84473,2.0,0.17404079,0,1,0
2019-06-05,20.25,83.0,1.327515,-0.00011649499999999999,0.0062,191.5300155757932,1.20695495,0.3096618499999999,308.24585,100052.28,302.9279268276109,309.625,3.0,0.152655605,0,1,0
2019-06-05,20.25,83.25,1.055718,-0.0001380045,0.0042899999999999995,191.5300155757932,1.275314325,0.4043884499999999,307.33667,100051.28,302.9279268276109,309.14551,3.0,0.15918636000000003,0,1,1
2019-06-05,20.25,83.5,0.7896420000000001,-0.000106424,0.00286,191.5300155757932,1.03459163,1.0562439,306.52221999999995,100074.53,302.9279268276109,308.46387000000004,2.0,0.159201625,0,1,0
2019-06-05,20.25,83.75,0.822067,-7.65795e-05,0.0042899999999999995,191.5300155757932,0.9315643250000001,1.111419625,305.35816,100161.655,302.9279268276109,307.27930000000003,3.0,0.187422755,0,1,0
2019-06-05,20.25,84.0,0.267982,-7.8834e-05,0.0009540000000000001,191.5300155757932,1.9164276,0.66659545,304.220465,100247.53,302.9279268276109,305.34082,3.0,0.227217675,0,1,1
2019-06-05,20.25,84.25,0.11062599999999999,-7.731699999999999e-05,0.00047700000000000005,191.5300155757932,2.3036346500000002,0.21005249999999998,304.50658999999996,100254.905,302.9279268276109,304.96387000000004,3.0,0.230483055,0,1,1
2019-06-05,20.25,84.5,0.329018,-7.905600000000001e-05,0.00334,191.5300155757932,1.222579975,0.8682556300000001,305.68726000000004,100129.905,302.9279268276109,306.171875,3.0,0.189391135,0,1,0
2019-06-05,20.25,84.75,0.293732,-7.6418e-05,0.00381,191.5300155757932,0.1512908915,2.2872009,305.928465,100029.53,302.9279268276109,306.59082,3.0,0.19573116499999998,0,1,0
2019-06-05,20.25,85.0,0.08009999999999999,-7.264e-05,0.00047700000000000005,191.5300155757932,-0.10066222499999997,3.19393925,305.87183000000005,100001.655,302.9279268276109,306.918945,3.0,0.18231106,0,1,0
2019-06-05,20.25,85.25,0.00047700000000000005,-7.25295e-05,0.0,191.5300155757932,-0.18464660000000002,3.8169861000000003,305.042725,100001.28,302.9279268276109,306.46484,3.0,0.161170005,0,1,0
2019-06-05,20.25,85.5,0.0,-6.34245e-05,0.0,191.5300155757932,0.47892761,4.886810199999999,304.56030499999997,100018.655,302.9279268276109,306.31446,3.0,0.14977932,0,1,0
2019-06-05,20.25,85.75,0.0,-6.0012e-05,0.0,191.5300155757932,1.11613467,5.126068200000001,304.75951499999996,100036.905,302.9279268276109,306.67089999999996,3.0,0.14663600999999998,0,1,0
2019-06-05,20.25,86.0,0.0,-6.3353e-05,0.0,191.5300155757932,1.5726776,5.28964235,304.78784,100052.03,302.9279268276109,306.66211,3.0,0.1486578,0,1,0
2019-06-05,20.25,86.25,0.0,-8.21755e-05,0.0,191.5300155757932,2.0858612,5.51132205,304.555425,100073.155,302.9279268276109,306.22656,3.0,0.15368557,0,1,0
2019-06-05,20.25,86.5,0.0,-9.0863e-05,0.0,191.5300155757932,2.53898615,5.886322,304.23609,100094.53,302.9279268276109,306.02734,3.0,0.15888882,0,1,0
2019-06-05,20.25,86.75,0.0009540000000000001,-9.202e-05,0.0,191.5300155757932,2.98234555,6.9605405,303.57007,100108.655,302.9279268276109,304.58789,3.0,0.09449673,0,1,0
2019-06-05,20.25,87.0,0.00572,-9.295e-05,0.0,191.5300155757932,3.5756073500000003,8.124115,302.50757,100132.155,302.42212,302.421875,0.0,-9.525e-07,0,1,0
2019-06-05,20.5,80.0,0.0,-5.16e-05,0.0,191.5300155757932,0.9188689999999999,1.1167907499999998,311.52026,99983.155,302.9279268276109,312.880855,4.0,0.20361232499999998,0,1,0
2019-06-05,20.5,80.25,0.0,-4.57e-05,0.0,191.5300155757932,1.2113495,1.869232155,311.3562,99980.905,302.9279268276109,312.02442,3.0,0.139075275,0,1,0
2019-06-05,20.5,80.5,0.0,-4.9850000000000006e-05,0.0,191.5300155757932,0.78800965,1.3028259500000003,310.980225,100019.155,302.9279268276109,310.596685,3.0,0.156004905,0,1,0
2019-06-05,20.5,80.75,0.0,-5.3150000000000004e-05,0.0,191.5300155757932,1.28507995,1.18466195,310.66283999999996,100049.655,302.9279268276109,311.26757499999997,3.0,0.14768124,0,1,0
2019-06-05,20.5,81.0,0.0,-6.28855e-05,0.0,191.5300155757932,1.46183777,1.8946227799999997,310.585695,100051.53,302.9279268276109,311.106445,2.0,0.15408992500000002,0,1,0
2019-06-05,20.5,81.25,0.0,-6.75715e-05,0.0,191.5300155757932,1.62590025,2.4893494,310.34936,100049.655,302.9279268276109,310.91308000000004,2.0,0.14565181500000002,0,1,0
2019-06-05,20.5,81.5,0.00191,-6.89125e-05,0.0,191.5300155757932,1.9310760500000002,2.5440369,310.25561500000003,100050.28,302.9279268276109,310.98535000000004,2.0,0.140837665,0,1,0
2019-06-05,20.5,81.75,0.00191,-6.2123e-05,0.0,191.5300155757932,1.657150268,2.2520447,309.91967999999997,100055.405,302.9279268276109,310.39160000000004,2.0,0.15481472000000002,0,1,0
2019-06-05,20.5,82.0,1.461029,-6.88995e-05,0.008110000000000001,191.5300155757932,1.28215025,1.54061892,308.50660000000005,100102.405,302.9279268276109,309.036135,2.0,0.17409419999999998,0,1,0
2019-06-05,20.5,82.25,1.461029,-8.3308e-05,0.008110000000000001,191.5300155757932,1.3412323050000001,1.5357360999999998,307.47925,100144.155,302.9279268276109,308.25586,2.0,0.17803097,0,1,0
2019-06-05,20.5,82.5,0.205994,-0.0001194975,0.0009540000000000001,191.5300155757932,1.5409393249999999,1.21688845,307.30053999999996,100127.78,302.9279268276109,308.42969,3.0,0.189070705,0,1,0
2019-06-05,20.5,82.75,0.259399,-0.0001258505,0.0009540000000000001,191.5300155757932,0.9384003000000001,0.9800720599999999,307.858155,100066.905,302.9279268276109,309.10742,2.0,0.175436975,0,1,0
2019-06-05,20.5,83.0,1.168251,-0.00010586,0.00572,191.5300155757932,0.65519713,1.06454467,308.22240999999997,100039.155,302.9279268276109,309.77246,3.0,0.149985315,0,1,0
2019-06-05,20.5,83.25,1.033783,-0.0001494765,0.0042899999999999995,191.5300155757932,1.460372975,0.8199156999999999,307.54760999999996,100036.155,302.9279268276109,309.180665,3.0,0.17432308000000002,0,1,1
2019-06-05,20.5,83.5,1.877785,-0.0001303715,0.00954,191.5300155757932,1.6630097000000001,0.76376345,306.94701999999995,100014.78,302.9279268276109,309.0,2.0,0.17159939000000002,0,1,0
2019-06-05,20.5,83.75,1.2998580000000002,-0.0001053785,0.0062,191.5300155757932,1.24308775,0.6133727999999999,306.11206000000004,100076.905,302.9279268276109,308.36621,3.0,0.17953396,0,1,0
2019-06-05,20.5,84.0,0.5331039999999999,-9.187199999999999e-05,0.00191,191.5300155757932,1.3885956000000002,-0.24551394999999987,305.78492,100142.905,302.9279268276109,308.12987499999997,3.0,0.164137845,0,1,0
2019-06-05,20.5,84.25,0.376701,-9.04e-05,0.0009540000000000001,191.5300155757932,1.7762909,-0.7015686,306.070065,100150.405,302.9279268276109,307.752935,3.0,0.167479515,0,1,0
2019-06-05,20.5,84.5,0.214577,-7.70135e-05,0.00143,191.5300155757932,1.77873228,-0.7381897000000001,306.444085,100146.28,302.9279268276109,307.278315,3.0,0.181555745,0,1,0
2019-06-05,20.5,84.75,0.17929099999999998,-7.43805e-05,0.00191,191.5300155757932,0.70988462,0.6773376600000001,306.68334500000003,100046.155,302.9279268276109,307.6963,3.0,0.18780422000000002,0,1,0
2019-06-05,20.5,85.0,0.5979540000000001,-8.41055e-05,0.00572,191.5300155757932,-0.261306765,1.9981384,305.82397000000003,100014.78,302.9279268276109,306.92774,3.0,0.21404934,0,1,0
2019-06-05,20.5,85.25,0.6685260000000001,-9.17655e-05,0.008579999999999999,191.5300155757932,-0.5117950245,2.91073605,305.00464,100004.03,302.9279268276109,306.46387000000004,3.0,0.185164455,0,1,0
2019-06-05,20.5,85.5,0.149727,-7.38645e-05,0.00047700000000000005,191.5300155757932,-0.19343565999999998,4.14706425,304.98999000000003,100006.03,302.9279268276109,306.37109499999997,3.0,0.16261959,0,1,0
2019-06-05,20.5,85.75,0.0,-7.520049999999999e-05,0.0,191.5300155757932,0.541915885,4.704193,305.107185,100019.78,302.9279268276109,306.55371,3.0,0.167357445,0,1,0
2019-06-05,20.5,86.0,0.0,-7.341699999999999e-05,0.0,191.5300155757932,1.01750185,4.85849,305.251715,100029.155,302.9279268276109,306.6797,3.0,0.159438135,0,1,0
2019-06-05,20.5,86.25,0.0,-7.133250000000001e-05,0.0,191.5300155757932,1.3353729,4.9595642,305.211675,100039.53,302.9279268276109,306.581055,3.0,0.16722774499999998,0,1,0
2019-06-05,20.5,86.5,0.0,-7.99555e-05,0.0,191.5300155757932,1.7865448,5.3330994,304.892335,100060.78,302.9279268276109,306.38185,3.0,0.17246914,0,1,0
2019-06-05,20.5,86.75,0.0,-7.43005e-05,0.0,191.5300155757932,2.0887909000000002,5.825775,304.31128,100083.905,302.9279268276109,305.90625,3.0,0.176283835,0,1,0
2019-06-05,20.5,87.0,0.00477,-7.52645e-05,0.0,190.389005,2.68058775,6.987396,303.25073499999996,100107.655,302.9279268276109,303.74609,0.0,0.08203793000000001,0,1,0
2019-06-05,20.75,80.0,0.0,-5.75e-05,0.0,191.5300155757932,0.86271667,2.13339235,312.17163000000005,99937.03,302.9279268276109,313.2412,4.0,0.22449397999999998,0,1,0
2019-06-05,20.75,80.25,0.0,-4.73e-05,0.0,191.5300155757932,0.319747923,1.3174742999999998,311.655035,99968.03,302.9279268276109,312.417965,3.0,0.143561365,0,1,0
2019-06-05,20.75,80.5,0.0,-5.145e-05,0.0,191.5300155757932,0.16203307000000006,0.4624939000000001,311.282955,100010.655,302.9279268276109,311.08008,2.0,0.15698909500000002,0,1,0
2019-06-05,20.75,80.75,0.0,-6.158300000000001e-05,0.0,191.5300155757932,1.5604706,0.4898376499999999,311.17847,100030.405,302.9279268276109,311.61328,2.0,0.144209865,0,1,0
2019-06-05,20.75,81.0,0.0,-7.0838e-05,0.0,191.5300155757932,2.200119,1.5098573,311.1648,100012.03,302.9279268276109,311.48925499999996,2.0,0.142012595,0,1,0
2019-06-05,20.75,81.25,0.0,-7.60935e-05,0.0,191.5300155757932,2.20500185,2.29891967,310.929445,99985.78,302.9279268276109,311.47266,2.0,0.13135433000000002,0,1,0
2019-06-05,20.75,81.5,0.0,-7.42965e-05,0.0,191.5300155757932,2.0184784,2.4947204,311.167725,99981.905,302.9279268276109,311.59473,2.0,0.13626766,0,1,0
2019-06-05,20.75,81.75,0.0,-7.05205e-05,0.0,191.5300155757932,1.6810760115,2.2930603499999997,310.88452,99989.405,302.9279268276109,311.12988,2.0,0.14839839999999999,0,1,0
2019-06-05,20.75,82.0,0.0,-6.9617e-05,0.0,191.5300155757932,1.464279175,2.26083375,310.180425,100010.53,302.9279268276109,310.54785,2.0,0.15939236,0,1,0
